StudentID,Major,Credits,GPA,Address.Street,Address.City,Address.State,Address.Zip,Address
1000290,EDU,101,2.46,8973 T St,Annville,PA,17003,"8973 T St, Annville, PA 17003"
1000291,EDU,31,3.67,8088 M St,Annville,PA,17003,"8088 M St, Annville, PA 17003"
1000292,EDU,87,3.77,5122 X St,Annville,PA,17003,"5122 X St, Annville, PA 17003"
1000293,BUS,102,2.50,153 P St,Annville,PA,17003,"153 P St, Annville, PA 17003"
1000294,EDU,33,2.94,1738 R St,Annville,PA,17003,"1738 R St, Annville, PA 17003"
1000295,ASC,30,2.64,7327 W St,Annville,PA,17003,"7327 W St, Annville, PA 17003"
1000296,ASC,59,2.31,2512 D St,Annville,PA,17003,"2512 D St, Annville, PA 17003"
1000297,PSY,87,2.62,9080 K St,Annville,PA,17003,"9080 K St, Annville, PA 17003"
1000298,MAS,57,2.23,7510 D St,Annville,PA,17003,"7510 D St, Annville, PA 17003"
1000299,BUS,16,3.08,3034 J St,Annville,PA,17003,"3034 J St, Annville, PA 17003"
1000300,PSY,32,2.82,5076 W St,Annville,PA,17003,"5076 W St, Annville, PA 17003"
1000301,REL,87,3.04,7268 J St,Annville,PA,17003,"7268 J St, Annville, PA 17003"
1000302,PSY,57,3.37,3921 V St,Annville,PA,17003,"3921 V St, Annville, PA 17003"
1000303,MAS,31,2.19,1546 D St,Annville,PA,17003,"1546 D St, Annville, PA 17003"
1000304,ASC,101,2.91,775 Q St,Annville,PA,17003,"775 Q St, Annville, PA 17003"
1000305,EDU,100,4.00,9755 B St,Annville,PA,17003,"9755 B St, Annville, PA 17003"
1000306,MSC,30,3.27,8053 H St,Annville,PA,17003,"8053 H St, Annville, PA 17003"
1000307,MSC,29,3.15,4473 K St,Annville,PA,17003,"4473 K St, Annville, PA 17003"
1000308,MSC,15,2.95,3843 O St,Annville,PA,17003,"3843 O St, Annville, PA 17003"
1000309,EDU,17,3.54,4492 O St,Annville,PA,17003,"4492 O St, Annville, PA 17003"
1000310,CDS,31,2.19,7589 O St,Annville,PA,17003,"7589 O St, Annville, PA 17003"
1000311,HIS,30,3.21,3317 D St,Annville,PA,17003,"3317 D St, Annville, PA 17003"
1000312,ASC,15,2.44,4607 S St,Annville,PA,17003,"4607 S St, Annville, PA 17003"
1000313,EDU,73,3.38,552 Z St,Annville,PA,17003,"552 Z St, Annville, PA 17003"
1000314,EDU,72,3.30,1530 F St,Annville,PA,17003,"1530 F St, Annville, PA 17003"
1000315,PSY,17,3.73,354 Q St,Annville,PA,17003,"354 Q St, Annville, PA 17003"
1000316,EDU,58,3.56,7827 V St,Annville,PA,17003,"7827 V St, Annville, PA 17003"
1000317,PSY,16,3.17,4543 K St,Annville,PA,17003,"4543 K St, Annville, PA 17003"
1000318,POL,72,3.01,1033 A St,Annville,PA,17003,"1033 A St, Annville, PA 17003"
1000319,EDU,102,3.46,3729 P St,Annville,PA,17003,"3729 P St, Annville, PA 17003"
1000320,ACT,72,3.51,464 N St,Annville,PA,17003,"464 N St, Annville, PA 17003"
1000321,MSC,86,3.67,3859 G St,Annville,PA,17003,"3859 G St, Annville, PA 17003"
1000322,PSY,45,2.90,1846 E St,Annville,PA,17003,"1846 E St, Annville, PA 17003"
1000323,BUS,100,2.76,8982 B St,Annville,PA,17003,"8982 B St, Annville, PA 17003"
1000324,PSY,85,4.00,5437 L St,Annville,PA,17003,"5437 L St, Annville, PA 17003"
1000325,ACT,72,3.69,7461 Y St,Annville,PA,17003,"7461 Y St, Annville, PA 17003"
1000326,EDU,17,2.76,2143 P St,Annville,PA,17003,"2143 P St, Annville, PA 17003"
1000327,PHY,17,3.38,995 V St,Annville,PA,17003,"995 V St, Annville, PA 17003"
1000328,PSY,73,2.69,5093 R St,Annville,PA,17003,"5093 R St, Annville, PA 17003"
1000329,MSC,102,2.76,5861 C St,Annville,PA,17003,"5861 C St, Annville, PA 17003"
1000330,PSY,31,3.15,6000 J St,Annville,PA,17003,"6000 J St, Annville, PA 17003"
1000331,MSC,32,2.99,7547 L St,Annville,PA,17003,"7547 L St, Annville, PA 17003"
1000332,MSC,88,3.08,2371 W St,Annville,PA,17003,"2371 W St, Annville, PA 17003"
1000333,EDU,17,3.08,1329 J St,Annville,PA,17003,"1329 J St, Annville, PA 17003"
1000334,BUS,32,2.72,2449 I St,Annville,PA,17003,"2449 I St, Annville, PA 17003"
1000335,EDU,15,3.10,5552 C St,Annville,PA,17003,"5552 C St, Annville, PA 17003"
1000336,ENG,18,3.43,6931 H St,Annville,PA,17003,"6931 H St, Annville, PA 17003"
1000337,PSY,29,3.06,1023 I St,Annville,PA,17003,"1023 I St, Annville, PA 17003"
1000338,EDU,44,3.25,2357 I St,Annville,PA,17003,"2357 I St, Annville, PA 17003"
1000339,PHY,71,2.99,4138 T St,Annville,PA,17003,"4138 T St, Annville, PA 17003"
1000340,BIO,30,2.20,1774 T St,Annville,PA,17003,"1774 T St, Annville, PA 17003"
1000341,MSC,86,3.60,6225 J St,Annville,PA,17003,"6225 J St, Annville, PA 17003"
1000342,BIO,86,3.00,3760 M St,Annville,PA,17003,"3760 M St, Annville, PA 17003"
1000343,EDU,102,3.42,7093 Z St,Annville,PA,17003,"7093 Z St, Annville, PA 17003"
1000344,ACT,46,3.28,6258 Q St,Annville,PA,17003,"6258 Q St, Annville, PA 17003"
1000345,PHL,59,3.39,5475 V St,Annville,PA,17003,"5475 V St, Annville, PA 17003"
1000346,EDU,44,3.50,8253 M St,Annville,PA,17003,"8253 M St, Annville, PA 17003"
1000347,BUS,46,3.43,3177 O St,Annville,PA,17003,"3177 O St, Annville, PA 17003"
1000348,ACT,72,3.08,8413 S St,Annville,PA,17003,"8413 S St, Annville, PA 17003"
1000349,EDU,31,3.59,4705 L St,Annville,PA,17003,"4705 L St, Annville, PA 17003"
1000350,EDU,30,3.56,7088 B St,Annville,PA,17003,"7088 B St, Annville, PA 17003"
1000351,ENG,60,3.02,4635 W St,Annville,PA,17003,"4635 W St, Annville, PA 17003"
1000352,MSC,72,3.64,1177 D St,Annville,PA,17003,"1177 D St, Annville, PA 17003"
1000353,ASC,86,3.16,1114 L St,Annville,PA,17003,"1114 L St, Annville, PA 17003"
1000354,ECN,15,2.71,3550 H St,Annville,PA,17003,"3550 H St, Annville, PA 17003"
1000355,PHY,101,2.48,3847 J St,Annville,PA,17003,"3847 J St, Annville, PA 17003"
1000356,MSC,71,4.00,185 O St,Annville,PA,17003,"185 O St, Annville, PA 17003"
1000357,PHY,86,3.36,1850 C St,Annville,PA,17003,"1850 C St, Annville, PA 17003"
1000358,PHL,74,3.08,2901 A St,Annville,PA,17003,"2901 A St, Annville, PA 17003"
1000359,PSY,46,3.12,4124 K St,Annville,PA,17003,"4124 K St, Annville, PA 17003"
1000360,EDU,44,3.29,8314 F St,Annville,PA,17003,"8314 F St, Annville, PA 17003"
1000361,EDU,44,3.56,6367 I St,Annville,PA,17003,"6367 I St, Annville, PA 17003"
1000362,EDU,43,3.05,2302 N St,Annville,PA,17003,"2302 N St, Annville, PA 17003"
1000363,BUS,42,2.72,6366 E St,Annville,PA,17003,"6366 E St, Annville, PA 17003"
1000364,PSY,58,2.78,6600 Q St,Annville,PA,17003,"6600 Q St, Annville, PA 17003"
1000365,PSY,16,3.16,1455 O St,Annville,PA,17003,"1455 O St, Annville, PA 17003"
1000366,ASC,45,3.03,8759 Z St,Annville,PA,17003,"8759 Z St, Annville, PA 17003"
1000367,ACT,72,2.69,5290 A St,Annville,PA,17003,"5290 A St, Annville, PA 17003"
1000368,MSC,71,4.00,2460 W St,Annville,PA,17003,"2460 W St, Annville, PA 17003"
1000369,PSY,86,3.20,7271 O St,Annville,PA,17003,"7271 O St, Annville, PA 17003"
1000370,ASC,58,2.82,5512 L St,Annville,PA,17003,"5512 L St, Annville, PA 17003"
1000371,PSY,44,2.85,2312 S St,Annville,PA,17003,"2312 S St, Annville, PA 17003"
1000372,BUS,74,3.36,9666 Q St,Annville,PA,17003,"9666 Q St, Annville, PA 17003"
1000373,ENG,86,3.03,6569 Z St,Annville,PA,17003,"6569 Z St, Annville, PA 17003"
1000374,PSY,86,2.62,8726 I St,Annville,PA,17003,"8726 I St, Annville, PA 17003"
1000375,ASC,86,3.04,1394 S St,Annville,PA,17003,"1394 S St, Annville, PA 17003"
1000376,MSC,86,3.81,6166 X St,Annville,PA,17003,"6166 X St, Annville, PA 17003"
1000377,ENG,100,3.12,8478 K St,Annville,PA,17003,"8478 K St, Annville, PA 17003"
1000378,BUS,74,3.28,2093 I St,Annville,PA,17003,"2093 I St, Annville, PA 17003"
1000379,PSY,100,3.13,1705 B St,Annville,PA,17003,"1705 B St, Annville, PA 17003"
1000380,PSY,44,3.27,1481 Q St,Annville,PA,17003,"1481 Q St, Annville, PA 17003"
1000381,ACT,73,2.30,8111 M St,Annville,PA,17003,"8111 M St, Annville, PA 17003"
1000382,ASC,73,2.92,3114 P St,Annville,PA,17003,"3114 P St, Annville, PA 17003"
1000383,BUS,58,3.27,4987 N St,Annville,PA,17003,"4987 N St, Annville, PA 17003"
1000384,EDU,59,3.98,5325 F St,Annville,PA,17003,"5325 F St, Annville, PA 17003"
1000385,PSY,87,3.45,8515 H St,Annville,PA,17003,"8515 H St, Annville, PA 17003"
1000386,EDU,100,2.95,9923 V St,Annville,PA,17003,"9923 V St, Annville, PA 17003"
1000387,BIO,87,2.90,4291 O St,Annville,PA,17003,"4291 O St, Annville, PA 17003"
1000388,PSY,59,2.82,9119 R St,Annville,PA,17003,"9119 R St, Annville, PA 17003"
1000389,MSC,16,3.45,8505 G St,Annville,PA,17003,"8505 G St, Annville, PA 17003"
1000390,ACT,42,2.89,7155 N St,Annville,PA,17003,"7155 N St, Annville, PA 17003"
1000391,EDU,72,3.35,6567 K St,Annville,PA,17003,"6567 K St, Annville, PA 17003"
1000392,MSC,72,3.51,8669 L St,Annville,PA,17003,"8669 L St, Annville, PA 17003"
1000393,ASC,30,3.15,9931 I St,Annville,PA,17003,"9931 I St, Annville, PA 17003"
1000394,SPA,99,3.45,5223 V St,Annville,PA,17003,"5223 V St, Annville, PA 17003"
1000395,ASC,60,2.96,3589 O St,Annville,PA,17003,"3589 O St, Annville, PA 17003"
1000396,EDU,45,3.62,1335 S St,Annville,PA,17003,"1335 S St, Annville, PA 17003"
1000397,BIO,59,3.34,7190 D St,Annville,PA,17003,"7190 D St, Annville, PA 17003"
1000398,PHY,45,2.71,8445 A St,Annville,PA,17003,"8445 A St, Annville, PA 17003"
1000399,MSC,59,3.75,1199 H St,Annville,PA,17003,"1199 H St, Annville, PA 17003"
1000400,SPA,43,2.94,6911 L St,Annville,PA,17003,"6911 L St, Annville, PA 17003"
1000401,SPA,46,2.98,4545 N St,Annville,PA,17003,"4545 N St, Annville, PA 17003"
1000402,MSC,99,3.79,1315 K St,Annville,PA,17003,"1315 K St, Annville, PA 17003"
1000403,PSY,57,3.53,5502 L St,Annville,PA,17003,"5502 L St, Annville, PA 17003"
1000404,PSY,87,3.60,4663 P St,Annville,PA,17003,"4663 P St, Annville, PA 17003"
1000405,ASC,87,2.83,2666 R St,Annville,PA,17003,"2666 R St, Annville, PA 17003"
1000406,EDU,17,3.68,5150 I St,Annville,PA,17003,"5150 I St, Annville, PA 17003"
1000407,EDU,46,3.13,9741 K St,Annville,PA,17003,"9741 K St, Annville, PA 17003"
1000408,BUS,17,3.43,3629 L St,Annville,PA,17003,"3629 L St, Annville, PA 17003"
1000409,EDU,100,3.31,3251 R St,Annville,PA,17003,"3251 R St, Annville, PA 17003"
1000410,SPA,57,3.61,8282 G St,Annville,PA,17003,"8282 G St, Annville, PA 17003"
1000411,PSY,29,3.53,1479 X St,Annville,PA,17003,"1479 X St, Annville, PA 17003"
1000412,BUS,59,2.66,7376 L St,Annville,PA,17003,"7376 L St, Annville, PA 17003"
1000413,PSY,102,2.32,5125 U St,Annville,PA,17003,"5125 U St, Annville, PA 17003"
1000414,EDU,58,3.39,8991 E St,Annville,PA,17003,"8991 E St, Annville, PA 17003"
1000415,EDU,15,3.74,8215 N St,Annville,PA,17003,"8215 N St, Annville, PA 17003"
1000416,GLB,44,3.26,6535 A St,Annville,PA,17003,"6535 A St, Annville, PA 17003"
1000417,PSY,59,2.66,5384 V St,Annville,PA,17003,"5384 V St, Annville, PA 17003"
1000418,PSY,101,3.18,4606 T St,Annville,PA,17003,"4606 T St, Annville, PA 17003"
1000419,BUS,87,3.34,8218 S St,Annville,PA,17003,"8218 S St, Annville, PA 17003"
1000420,BIO,59,3.71,587 X St,Annville,PA,17003,"587 X St, Annville, PA 17003"
1000421,GLB,44,3.66,6965 X St,Annville,PA,17003,"6965 X St, Annville, PA 17003"
1000422,GLB,45,3.68,6675 V St,Annville,PA,17003,"6675 V St, Annville, PA 17003"
1000423,PSY,30,4.00,1703 Q St,Annville,PA,17003,"1703 Q St, Annville, PA 17003"
1000424,EDU,75,3.53,1484 Y St,Annville,PA,17003,"1484 Y St, Annville, PA 17003"
1000425,PSY,45,3.32,3696 Z St,Annville,PA,17003,"3696 Z St, Annville, PA 17003"
1000426,PSY,30,3.58,478 D St,Annville,PA,17003,"478 D St, Annville, PA 17003"
1000427,ACT,58,3.37,2386 D St,Annville,PA,17003,"2386 D St, Annville, PA 17003"
1000428,ASC,59,2.32,4926 W St,Annville,PA,17003,"4926 W St, Annville, PA 17003"
1000429,EDU,73,3.51,345 N St,Annville,PA,17003,"345 N St, Annville, PA 17003"
1000430,EDU,86,3.05,3598 A St,Annville,PA,17003,"3598 A St, Annville, PA 17003"
1000431,BIO,74,3.34,8639 R St,Annville,PA,17003,"8639 R St, Annville, PA 17003"
1000432,EDU,87,2.98,6346 D St,Annville,PA,17003,"6346 D St, Annville, PA 17003"
1000433,PSY,86,3.31,5627 N St,Annville,PA,17003,"5627 N St, Annville, PA 17003"
1000434,MSC,72,3.59,5189 I St,Annville,PA,17003,"5189 I St, Annville, PA 17003"
1000435,ACT,100,3.36,5379 O St,Annville,PA,17003,"5379 O St, Annville, PA 17003"
1000436,EDU,71,3.49,4042 M St,Annville,PA,17003,"4042 M St, Annville, PA 17003"
1000437,ACT,18,3.34,6821 R St,Annville,PA,17003,"6821 R St, Annville, PA 17003"
1000438,GLB,71,3.43,6145 R St,Annville,PA,17003,"6145 R St, Annville, PA 17003"
1000439,ACT,15,3.16,3643 D St,Annville,PA,17003,"3643 D St, Annville, PA 17003"
1000440,BIO,57,3.01,856 G St,Annville,PA,17003,"856 G St, Annville, PA 17003"
1000441,EDU,43,3.69,3494 M St,Annville,PA,17003,"3494 M St, Annville, PA 17003"
1000442,ECN,45,2.91,4312 J St,Annville,PA,17003,"4312 J St, Annville, PA 17003"
1000443,PSY,59,3.32,1602 G St,Annville,PA,17003,"1602 G St, Annville, PA 17003"
1000444,PSY,102,3.23,1567 M St,Annville,PA,17003,"1567 M St, Annville, PA 17003"
1000445,PSY,102,2.93,2913 C St,Annville,PA,17003,"2913 C St, Annville, PA 17003"
1000446,MSC,72,3.96,7077 Q St,Annville,PA,17003,"7077 Q St, Annville, PA 17003"
1000447,SPA,100,3.24,4837 Q St,Annville,PA,17003,"4837 Q St, Annville, PA 17003"
1000448,MSC,16,3.19,7955 C St,Annville,PA,17003,"7955 C St, Annville, PA 17003"
1000449,ASC,45,2.47,889 L St,Annville,PA,17003,"889 L St, Annville, PA 17003"
1000450,PSY,17,3.84,2347 V St,Annville,PA,17003,"2347 V St, Annville, PA 17003"
1000451,PSY,17,3.38,8403 M St,Annville,PA,17003,"8403 M St, Annville, PA 17003"
1000452,MSC,75,3.65,4945 D St,Annville,PA,17003,"4945 D St, Annville, PA 17003"
1000453,MSC,57,3.30,882 X St,Annville,PA,17003,"882 X St, Annville, PA 17003"
1000454,MAS,18,3.41,5376 X St,Annville,PA,17003,"5376 X St, Annville, PA 17003"
1000455,EDU,59,3.68,6314 I St,Annville,PA,17003,"6314 I St, Annville, PA 17003"
1000456,POL,31,3.59,2431 P St,Annville,PA,17003,"2431 P St, Annville, PA 17003"
1000457,MSC,100,3.43,8371 H St,Annville,PA,17003,"8371 H St, Annville, PA 17003"
1000458,SPA,31,3.51,1138 D St,Annville,PA,17003,"1138 D St, Annville, PA 17003"
1000459,BIO,73,2.62,2631 T St,Annville,PA,17003,"2631 T St, Annville, PA 17003"
1000460,BUS,17,2.81,6936 Y St,Annville,PA,17003,"6936 Y St, Annville, PA 17003"
1000461,MSC,85,4.00,4405 V St,Annville,PA,17003,"4405 V St, Annville, PA 17003"
1000462,PHL,59,3.28,5959 O St,Annville,PA,17003,"5959 O St, Annville, PA 17003"
1000463,GLB,59,3.66,7485 A St,Annville,PA,17003,"7485 A St, Annville, PA 17003"
1000464,EDU,61,3.57,4182 G St,Annville,PA,17003,"4182 G St, Annville, PA 17003"
1000465,PSY,43,3.33,2511 A St,Annville,PA,17003,"2511 A St, Annville, PA 17003"
1000466,MSC,88,3.52,2758 G St,Annville,PA,17003,"2758 G St, Annville, PA 17003"
1000467,EDU,100,3.21,3429 C St,Annville,PA,17003,"3429 C St, Annville, PA 17003"
1000468,BUS,30,2.90,6973 S St,Annville,PA,17003,"6973 S St, Annville, PA 17003"
1000469,BIO,72,2.37,318 V St,Annville,PA,17003,"318 V St, Annville, PA 17003"
1000470,PSY,32,3.13,1130 Y St,Annville,PA,17003,"1130 Y St, Annville, PA 17003"
1000471,PSY,100,3.30,6186 S St,Annville,PA,17003,"6186 S St, Annville, PA 17003"
1000472,BUS,86,2.85,8773 C St,Annville,PA,17003,"8773 C St, Annville, PA 17003"
1000473,PSY,87,3.04,9701 Y St,Annville,PA,17003,"9701 Y St, Annville, PA 17003"
1000474,BUS,89,2.94,7295 J St,Annville,PA,17003,"7295 J St, Annville, PA 17003"
1000475,EDU,43,3.91,2274 Q St,Annville,PA,17003,"2274 Q St, Annville, PA 17003"
1000476,CHM,101,3.21,9096 U St,Annville,PA,17003,"9096 U St, Annville, PA 17003"
1000477,POL,86,2.65,7417 R St,Annville,PA,17003,"7417 R St, Annville, PA 17003"
1000478,EDU,86,3.42,1173 K St,Annville,PA,17003,"1173 K St, Annville, PA 17003"
1000479,BUS,46,3.53,3502 S St,Annville,PA,17003,"3502 S St, Annville, PA 17003"
1000480,GLB,58,2.94,5360 I St,Annville,PA,17003,"5360 I St, Annville, PA 17003"
1000481,BUS,15,3.09,7556 D St,Annville,PA,17003,"7556 D St, Annville, PA 17003"
1000482,ASC,73,2.13,2681 J St,Annville,PA,17003,"2681 J St, Annville, PA 17003"
1000483,SPA,16,2.50,3771 P St,Annville,PA,17003,"3771 P St, Annville, PA 17003"
1000484,EDU,30,3.40,3274 M St,Annville,PA,17003,"3274 M St, Annville, PA 17003"
1000485,BIO,32,2.94,723 N St,Annville,PA,17003,"723 N St, Annville, PA 17003"
1000486,EDU,44,3.26,9144 Z St,Annville,PA,17003,"9144 Z St, Annville, PA 17003"
1000487,ASC,59,2.92,4430 T St,Annville,PA,17003,"4430 T St, Annville, PA 17003"
1000488,ACT,100,2.62,5046 N St,Annville,PA,17003,"5046 N St, Annville, PA 17003"
1000489,EDU,60,3.50,9491 X St,Annville,PA,17003,"9491 X St, Annville, PA 17003"
1000490,POL,73,2.38,3313 P St,Annville,PA,17003,"3313 P St, Annville, PA 17003"
1000491,ASC,72,2.42,8221 R St,Annville,PA,17003,"8221 R St, Annville, PA 17003"
1000492,GLB,31,4.00,7458 Q St,Annville,PA,17003,"7458 Q St, Annville, PA 17003"
1000493,SPA,102,2.79,4045 E St,Annville,PA,17003,"4045 E St, Annville, PA 17003"
1000494,EDU,86,3.83,2072 M St,Annville,PA,17003,"2072 M St, Annville, PA 17003"
1000495,BIO,30,3.00,4032 H St,Annville,PA,17003,"4032 H St, Annville, PA 17003"
1000496,PSY,46,2.64,1236 X St,Annville,PA,17003,"1236 X St, Annville, PA 17003"
1000497,MSC,59,3.21,4318 M St,Annville,PA,17003,"4318 M St, Annville, PA 17003"
1000498,PSY,101,2.43,7577 Q St,Annville,PA,17003,"7577 Q St, Annville, PA 17003"
1000499,PSY,18,3.62,9351 D St,Annville,PA,17003,"9351 D St, Annville, PA 17003"
1000500,EDU,61,2.98,5398 X St,Annville,PA,17003,"5398 X St, Annville, PA 17003"
1000501,PSY,72,2.97,7181 R St,Annville,PA,17003,"7181 R St, Annville, PA 17003"
1000502,BIO,16,2.95,8630 G St,Annville,PA,17003,"8630 G St, Annville, PA 17003"
1000503,EDU,74,3.74,2282 R St,Annville,PA,17003,"2282 R St, Annville, PA 17003"
1000504,EDU,17,4.00,8568 U St,Annville,PA,17003,"8568 U St, Annville, PA 17003"
1000505,MSC,31,3.76,7256 U St,Annville,PA,17003,"7256 U St, Annville, PA 17003"
1000506,BUS,30,3.04,4939 N St,Annville,PA,17003,"4939 N St, Annville, PA 17003"
1000507,MSC,45,2.64,734 U St,Annville,PA,17003,"734 U St, Annville, PA 17003"
1000508,EDU,74,3.46,9879 K St,Annville,PA,17003,"9879 K St, Annville, PA 17003"
1000509,EDU,73,2.86,6370 H St,Annville,PA,17003,"6370 H St, Annville, PA 17003"
1000510,BUS,44,3.08,5036 U St,Annville,PA,17003,"5036 U St, Annville, PA 17003"
1000511,EDU,16,2.95,407 Z St,Annville,PA,17003,"407 Z St, Annville, PA 17003"
1000512,POL,45,2.74,9019 G St,Annville,PA,17003,"9019 G St, Annville, PA 17003"
1000513,PSY,46,3.84,6189 B St,Annville,PA,17003,"6189 B St, Annville, PA 17003"
1000514,GLB,60,4.00,9302 K St,Annville,PA,17003,"9302 K St, Annville, PA 17003"
1000515,EDU,89,4.00,1465 O St,Annville,PA,17003,"1465 O St, Annville, PA 17003"
1000516,PSY,72,3.28,9310 M St,Annville,PA,17003,"9310 M St, Annville, PA 17003"
1000517,ACT,85,3.47,2365 D St,Annville,PA,17003,"2365 D St, Annville, PA 17003"
1000518,ASC,87,3.18,3835 P St,Annville,PA,17003,"3835 P St, Annville, PA 17003"
1000519,ECN,101,2.44,1858 X St,Annville,PA,17003,"1858 X St, Annville, PA 17003"
1000520,PSY,86,3.94,6507 U St,Annville,PA,17003,"6507 U St, Annville, PA 17003"
1000521,BIO,44,2.09,9432 F St,Annville,PA,17003,"9432 F St, Annville, PA 17003"
1000522,MSC,45,3.95,8940 I St,Annville,PA,17003,"8940 I St, Annville, PA 17003"
1000523,ACT,60,3.50,1361 X St,Annville,PA,17003,"1361 X St, Annville, PA 17003"
1000524,BUS,87,3.01,6241 P St,Annville,PA,17003,"6241 P St, Annville, PA 17003"
1000525,PSY,16,4.00,5542 M St,Annville,PA,17003,"5542 M St, Annville, PA 17003"
1000526,BUS,87,2.13,3869 V St,Annville,PA,17003,"3869 V St, Annville, PA 17003"
1000527,EDU,17,2.91,6508 J St,Annville,PA,17003,"6508 J St, Annville, PA 17003"
1000528,MSC,86,3.34,9110 T St,Annville,PA,17003,"9110 T St, Annville, PA 17003"
1000529,ENG,43,2.81,2754 V St,Annville,PA,17003,"2754 V St, Annville, PA 17003"
1000530,EDU,101,3.42,8688 U St,Annville,PA,17003,"8688 U St, Annville, PA 17003"
1000531,EDU,60,3.25,6085 B St,Annville,PA,17003,"6085 B St, Annville, PA 17003"
1000532,GLB,45,3.96,4165 O St,Annville,PA,17003,"4165 O St, Annville, PA 17003"
1000533,EDU,99,4.00,5628 I St,Annville,PA,17003,"5628 I St, Annville, PA 17003"
1000534,ACT,57,3.31,8448 Z St,Annville,PA,17003,"8448 Z St, Annville, PA 17003"
1000535,ENG,46,3.00,3390 Z St,Annville,PA,17003,"3390 Z St, Annville, PA 17003"
1000536,BIO,15,2.12,6504 E St,Annville,PA,17003,"6504 E St, Annville, PA 17003"
1000537,PSY,17,3.44,8468 B St,Annville,PA,17003,"8468 B St, Annville, PA 17003"
1000538,ASC,86,3.42,5070 K St,Annville,PA,17003,"5070 K St, Annville, PA 17003"
1000539,ASC,46,2.56,2449 Y St,Annville,PA,17003,"2449 Y St, Annville, PA 17003"
1000540,EDU,72,3.42,2355 C St,Annville,PA,17003,"2355 C St, Annville, PA 17003"
1000541,ACT,59,3.73,6587 U St,Annville,PA,17003,"6587 U St, Annville, PA 17003"
1000542,EDU,30,3.80,5501 I St,Annville,PA,17003,"5501 I St, Annville, PA 17003"
1000543,PHY,58,3.13,538 Y St,Annville,PA,17003,"538 Y St, Annville, PA 17003"
1000544,ASC,43,3.21,43 I St,Annville,PA,17003,"43 I St, Annville, PA 17003"
1000545,BUS,60,2.80,3067 K St,Annville,PA,17003,"3067 K St, Annville, PA 17003"
1000546,POL,17,2.55,6270 Y St,Annville,PA,17003,"6270 Y St, Annville, PA 17003"
1000547,ACT,16,2.13,2914 C St,Annville,PA,17003,"2914 C St, Annville, PA 17003"
1000548,MSC,86,3.06,2715 G St,Annville,PA,17003,"2715 G St, Annville, PA 17003"
1000549,ENG,58,2.74,1084 D St,Annville,PA,17003,"1084 D St, Annville, PA 17003"
1000550,PSY,73,3.01,5597 I St,Annville,PA,17003,"5597 I St, Annville, PA 17003"
1000551,ENG,86,3.29,8050 A St,Annville,PA,17003,"8050 A St, Annville, PA 17003"
1000552,BIO,17,2.89,7954 C St,Annville,PA,17003,"7954 C St, Annville, PA 17003"
1000553,MSC,88,4.00,398 M St,Annville,PA,17003,"398 M St, Annville, PA 17003"
1000554,BIO,45,2.70,3553 Q St,Annville,PA,17003,"3553 Q St, Annville, PA 17003"
1000555,EDU,58,3.61,8515 V St,Annville,PA,17003,"8515 V St, Annville, PA 17003"
1000556,CDS,32,1.84,2921 Z St,Annville,PA,17003,"2921 Z St, Annville, PA 17003"
1000557,BIO,101,3.06,3314 Y St,Annville,PA,17003,"3314 Y St, Annville, PA 17003"
1000558,EDU,31,3.13,3550 M St,Annville,PA,17003,"3550 M St, Annville, PA 17003"
1000559,MAS,17,2.52,5249 G St,Annville,PA,17003,"5249 G St, Annville, PA 17003"
1000560,EDU,17,3.25,1639 H St,Annville,PA,17003,"1639 H St, Annville, PA 17003"
1000561,ASC,31,2.96,1150 L St,Annville,PA,17003,"1150 L St, Annville, PA 17003"
1000562,ASC,16,2.90,5687 E St,Annville,PA,17003,"5687 E St, Annville, PA 17003"
